wallet,token,roi_percent,realized_sol,cost_basis_sol,avg_buy_price,status,buy_signatures,sell_signatures
34Kq3jEpUxjr41CCE9ot6nSgdANgvqA44hLpYwuPHTB6,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,39.28,10.6743,17.6725,5.828e-07,"Partially sold, holding 8553172.1668 tokens","3qezav1cqRBYL7ivyCkhmXmikHX3TdwgRWwL6FfVTVRdtcs74TM295YaZW2wMHfr8ELvq8FRbAjEKeZr57bXdsMs, 52a5eayqTm49ycVP47Qnnmj484puq7v2G3rWM61Wz6tf43AfaXdpoAo34h5Tafh8bHxp8LguzTuExV9UReQFkMP6, 4wThThzzReQ4hNdaBBJeTkZwoobEoVohYz7hvQAFtqKTptjum4c1QZAm29LuwYgTYufzvTkPcvdpyc9LB7K6mVvm, v94dvgTwuuK8xJNvQQ69Gz4oHtBkEvUkoffHqZ5PUqRLqfU9jqVPfFzgk5ND75ispKpBytfJAF35i7nZzFZ77QJ","2NchRhMTWZ4Tdsnx7Ap4HpL18Q5pFnbnPdkNwZJnsppBXvJkpzfXtRW2oy5RjwEx2T6hjr1nXdqnSvPg6J9iGpbN, 5cLHjHAsiUVTTSVS3xq3fBpdm6gCqhMYZHYBxAkj79kUEB9N6jxdmt4NrMohd2gcSPUWdz98yFX4YD6GAxjdqiP8, 5iD57eu4RQWaKCc23DY8wzVK3VwYSjF6gHfMZdPWnGhC38oQXHBsRzKfL1s74kNU5aTk14N9J3k7Euy92REybwzL, 3dFdUfL77STjHLSwYPRVkwJhofezLHLnQVw1TEBmrDJgXsrno1qyfz3LjqwvZKYrigi2WERHg5qYzAQCW5Fr4aew, 5AyLmRuzZ5iSEmqgyiMPdhX2AbFeoPbAdMVitVjEUCFYumnwAtyXikbNhC1qHbdTxyVGLAKeNkuadK89q7vNJST7, 2C89BFEwYsSfAsLhtDDhvsXduEFVtpsW38GWmYYNMJNP3biL1DEbLCHe82TcaxA51pxQH8MH2r85RhmZLiEr8nje, 4n3zRoWFrPZQEh5EDVyfeHmtMsTB3zimtHktUiAtm545WQ8E9vNvwDK6hc2f51jUjiYLYD6XNnhqzrSibEdjtcjy, 3abe4wd9hyRB4Kj8y3i8uCUvUvqxkXj2ZHpQTGGDT5xXMx3Nr8kbwhAvAdYy3YQeR6u1z1fL8ByA5p68r4yPar2V, 4WHiWNxx5255SbxF95XipsAUhzT7ArGQEaCc4hcJRLWDeWWifH5gv1nAoMohaArunzihR96pDqm8ajxvgs5wVUTW"
9X4Q4FM62mCUMhawpJ7CasK83EbuxB2K67T63GBcHnVS,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,19.24,2.3895,3.5101,4.697e-07,"Partially sold, holding 2119575.8145 tokens","2ixTEBWR1krpFjWS9Yx9fxB4Qbkd2grJHD6t5xmvwcopfPh77ToXypZy2sLibnZpTFYezki7ZoAXZ6c59R6nZQSs, EgQazGkdfcyHkdGCwBrJyrWtzTKTLdnqdbjd52YHLFj85cokLJ8qWetuue7Xt8EVLaExXFLA7owoLWcZA8DsAMH, 2EwwSk2mkxYsrMPKUPonDd5Cf6Mbku33Wp5cFWhqYm5sRirAo9PA9j1L8nMrLJpoRhyuzZKbWSPQWMHQm8oKS6bT, cpqjS1iy3jPwrG9hDSJgGtCmbEWwuqtTnABaHcoDtvgko8dPoRSZqxJgYHwiy5xVaqWAyMcVjejrHd5L69awWtf","65KfVedgq378dkfVTtK3W971Ja8ryYi18Lo1zsv5zgZRCPgGczkUKDmyZEMuKmZc9qCF4n3pzPJSxihN9KhjhXwm, 2dRxprAibf3MNATE9uUmhGk42DqccoansbjRDgy4pFRjdvBGL3vZZsz2pD9fUGksjjzUo1tzX41GbTbVRmSnfESo"
AoC3tZKqkiFy3ySqo34WywNK4dyC1uV9wQJFB8v34Xcu,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,122.69,3.9958,4.0028,3.587e-07,"Partially sold, holding 6413312.5295 tokens","MrqYMiNa1XLNh6n6JmTJkjURK7LvjHSq1hD3eKLoDJmgeE46DHmygYfwPJZujGXSchVwbonBfoPfxCJBYUcWstY, 2kwHh6TGzHD2xi5EZm77QxcgJHiMNuP6ESHe1ZVGhqQ9FKEd3WofWuNDYh8NKTp6v8JWoN5xgiAPttUgKLBUpwwk","pywDX33JALDx7K9cvg4pA6HVK96ZyUTJUoavnE8DY2M7763H5ybympsMnZfkaZaTfydQsyFmuRzd5up3AnqkHje, 5m8hC1RPXEZvDP3Dqcv3WJrXp4iMkMpY27En6MBj5RVwZj4k2HeuuPADLu5ffGUfQpFZsJEAaqvAvwGe1HmsLUMZ, 7VobVBg575p18fiGT4NoFGQEZHV1M5RjdmQ7hVUmap7WAjhuBSEjRqxBFUnYREmPKRBaPjWjF1Hf9deqWC9Ahnq, 5nwzdkfJHibwmh3UAqbhAiTbgDmmYQSJ9MsqZ1DK8Kha84BygCiUW1XRFqZB41hpuAQCUfNtzjQhbB4k3yi5vtxz"
DXrp2XBZk2otaa2BaNSUizYjncj3esB2JZknztEdPXGW,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,-19.55,6.5017,8.082,3.808e-07,Sold,"4v5MkBvfPza93W5SGaTZMY4iiy8RfrGi1Y9pvD73RrqVCfoEPpGyU2Jc5zJGDZDRi1LWiS7G1SKDUVYTMQGbTvAx, 673iymCipK8cS6tBXDUWKrshzo5yjddP4vMKyUvfBrrH7UYF1ZQPQWiz6ZdnfJrKo1uGGgL8t9BEgH8ycFrN9hF6","2PQQahMGxbGkxUhj9iT9cQGvpjhFNX9LcaQq1wdZXmPNzQXDQVDou9qFW7ik6kzqbHmY84qtVnb5msJE1pGrAroc, 5VWEweGzdVWRgRkyZHyMWsNTPcggjAWVmHHmWq7qw8mC2gLA59zkrwrGpLUijRMFgcjxUDPU884efFKFpLbiACm5"
G6fUXjMKPJzCY1rveAE6Qm7wy5U3vZgKDJmN1VPAdiZC,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,-21.16,4.0792,5.174,3.868e-07,Sold,t4FSSu5zquk4RTYzfqTCVatYTQR2R2g35hY9KN6GvmhThBWVcLgPgs6z2scthBrSvkynBWMBJwg4NiaRhHqZ6i4,5svNzaTCk3Vc7knrSGqP1YDjdcLptJWrKxaEe1MD8kumUxaLp5bcrTBQ4UnPCLdq1HA6FWbKzckaJUqWUw7gEgKz
DzNyPLmsmpQWd9YfPeq3ahgzxQsuyQu8aYaFcJdmAskC,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,12.81,1.6966,1.504,3.645e-07,Sold,5SHHPkJY5QX4MfCNmT6XEf82cpd12BzLHQyjAGWBYK6T6TtteEwMLTsij8kZXeL2Xw6oCTaX8GXrVPTN8LvKELbg,4EgHNDMiadzNGtkviWdv2YtKSNHfewnEzYnGxwLNe61iDum7uxcj52GHfN8yXTESvuCMCwNodsniBE7JzPg7bt8r
GmCtbaafZbjJoU5gxMri65FNucr2AWdDGnBYjoUa6dgd,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,104.11,10.5731,15.6021,4.703e-07,"Partially sold, holding 18660052.1279 tokens","eMbi3ybShjTjzjjc8R8QxC17TwWseeKPqY17TEYyCfZZQ8o6VurUVxxNkKurPqgNKgDxMiLpY2djabbZheR5eM5, 5f59yVpiG5AMFjRV3v3H7ZUsjyea9Kevp6NZo2PYbPLTS2B99EYJ2nPavvXvF99QrYx4QSLrHQFWxNbwm4LvLqQq, JqYyFuK1P6ZzrfU7QbeP9CkbfrDQ3JyNLBfwrrqJF95rkWyAFX6gmxEjpH1en2XN78qKpLj3kPBC8j8v6oTPmhy","2yc9aTweFuTBgXpcFhQE97zeUDqaE4u5tEXjoSHagvjjT2EyZ9nzJxyZNN6REobnnKjdLM4DJSquN5F6Gznc1JVz, 2AtQEh14CFskqpXdkKZYZo8iptS5LPEyM7S2NFw6Vq4cs9LTkQoeasmbXuUK9SixEviXteQ47itKCnT8br2A9MVu"
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,140.35,8.9218,7.282,1.535e-07,"Partially sold, holding 8532468.4377 tokens","49ZpYA1o9rn1b1XBYFQg6ia727LvLv1g2jZUn5Ajfb1X3bctHRkX2Dk11uvmwuuM1bLXSG9iLL8dw2TDbszYvcu4, 6TJBc321q5okyBo7yHygojGjeCEcdPWRirQ4UkwiUo7PfZnFJ5UvzfTfQvrsMtu1dMkU1qT9Do1AepDCtwKUSKS","5zBbgJH4tJSzpBmgmQ3zNdmJ2Gd6KGbghq5sPbpHtphYbH2ZmSHmKxksdi5kfQfzrSESRKrAdWMpQzysKAtWHqpn, i4e9JSbXZozX3WD1TaXdW4aMXYXnFq7xrnjqapc15x3e8TE4z2tCc33HX2x94CvFhN6pWJj2VGGDoN6Ta5QoYi8"
3Z19SwGej4xwKh9eiHyx3eVWHjBDEgGHeqrKtmhNcxsv,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,8.83,7.5975,6.9813,1.54e-07,Sold,"2EJYDQ2rFWH2CQSYFQPvPsRSQMHzKxXD3SHD8agBEL7Pb1HiYduDmAWUpBS46CrCT8VK6XKU2vSa8cnnziVAdteJ, 28jKz6AhiepWBbiyYHKNMbWSk8QUyQceoy8zKeouecN5gKJJNvEk5njDcJdUb3vtjgC1RqMG9UXegGHMHJzCiP5D","4kW46Kn2ygrSSeeoUz99LPmhfq4YzkLVig2f9xTzySCgFNoUSbQrMaezoCbvhjKtSmRNeqc3SG4UL8N5ZT334jN8, 45aFK6jX8tuH5NoRS3UgBLLGUJ2PnLAiMuacZBkqdwk6k7XvVLF4Rf4wgQaVSZRAKjWEXNMkWhcUPEVRazPeAfwx, 4TNioLjF6e6iZWdsXzKCkomBBNhPxePHZLZhWPLLSSdKbiNdRkBhumekWYvhSnTuY2gdyoLv3HAGMAXhpQDfXqW, 5WnqsGzY7TCyt88QhSTc2nPKPKqoEUmWoqhZviP2kUKkumUbD19w7awFivmpxXDSyWbdExHA4rXTPx4RQzdk3juS"
BYDRDSwcreaphCKnk2sfGXgk1MgE5oZbWiKgKVGSC9zH,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,152.22,4.0792,1.6173,1.148e-07,Sold,37WU79oMzXg9m6tPzWK3EMaSdLJxswZvcDMh9mSE9TqhxcnPqPUiP5ZiSRmedLgqesYMqBTaux272r4yQseHBxW6,"43NJ3hiwmHy2LqY95u63yLmJoWKr4M6zCrZHPsxjzqzxdKBWRjprYEtkGV1VBZmRmF6Ediz91obMZXXNgphDq17i, 2RLASXwKboCAeqyL34S33R4wEjNFH68F5XecYQwZEQxgMm2xqnzkftFwA7V6pxn2LkrerNxiJEHttMxE1oJGdJXd"
6x13RjmWK7RYAmQbQTRxw1H3PpNT4FDkZy6nBxpLXk3j,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,136.72,7.1111,3.004,1.224e-07,Sold,45ucobrbdwtVUbbH3QkcqXiRwMU95QMpGM5igNcGYXjCqeEN6oExEeUYMwNDGfNUCZQto4Zct7oeXngFbJNSDatD,"4gAAkgnQnnB845N2gZUqGCPdNjeKSP7E4vY1F5HpM8PSaHuTLqtFbZ2Ur3YtttFimykUHSScEAxZQVcGAfgWuAu, hy9go6W47gR8r8gr9oezJQCxz7vsyTuCkzQrfPEBMMT4xLaZfWnipAvHhfB3suc9qvSKNgyU62bSdvgNFL4MdHp, MV9VQrfvp8EkfZDckN6UxRVbG5EwYyKtHLX1Xf8iRvT3nagFm7miDRS29cXzXEoxEJLwMFiPSPCSxwbcMNGd2ax"
8g6ABtMuBdx2mm2UFixft2WNcLhYuYGKrrgnFEwi7Rxh,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,27.02,1.9244,1.515,1.332e-07,Sold,5K5cWTm6GRDLfdcJaQJund1LeXPsQcPL65rf6JKokbo8EwswCYGJqkjzG4E8vd8KMVvFHpY3MQ6vYG35tYQgqKgR,"3pZctcrvB7LAKDd3uBQxxk4ysU2Bg7ncg3hNCUWqMZUF3AKogNG7W6sUVjBNrzc3RhqwiWTfcfHEMcpmpHt9LJpm, 4skxMsT2iEGX3KfWME8ASPgkFVDB258GwdiimrUJRyPNd2Fqc1tpNMBggAv2aJ1vDyQzLDgz7XqaaijwJq1M5FCo"
GpoA8UkkGcAtKb93KSEKxhJo3bughr1fi44HaW1mSghq,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,22.73,4.9264,5.5181,2.402e-07,"Partially sold, holding 3230749.493 tokens","8EQPUK8tbNJoiywffkkAGDtkSGWvQaKdBoc5R5vcpJnd2F7dWDA1qnauaNUD2kTK1uZBK1RhqtjUTfbGEMytXPY, 4kA8CbrZt7EvzU28vzNrLbFHFnHKk4BDxMg6Bnopmsdk4kAKBndRp3zHz5WP7yG649UgWgbTWWDi3Z7n1rrUo6jM, pfggHF6KM7DrXgXW4QotP6xenYZyMbZmRYbP9Kau2DVHdLtiqSCxmUoBTxXvb2ygo1zL81thSmPXUS1d2Zqbn65, GHEdPk3XDq2hFfaHQUxu9tKhEtz1i3W1SQmyb8eVsF1rNpAEo68giZsmzhDxtKgEVTyTSKzFt5S77zW9yh2FL5v","5sTjGyespiE1qyQLvgygzeVFP3thwsN8xTxKENSDoeypinvTsEgMbjjUTJxfwVudms7xEpN1CwH3nPm444pU9dBb, 38ZVmvDqLTm1DZBpzjQjLRjgE1kX3djuxbFXyPs5c4uD7aZz199RGf6LYH1TdayN4JQUybXDzkxSH5eAgdFrUtBK, 2D3TcocbL3kfBAYQaXEJNKthWKRSUqmA9hFjxVtKWLmMWt2yyYLkfsR9Rx4i9bwDDD7jrjBVZ8bCyQFYMC9bLNdU, 2LJiw5WLoizFRdgG6SuxCLnTDmTGfLBPhLqDDLa6N2SdgdGmf9j1LEx3zMbSGHYg956e4ADA5urMohP7RCwQjSm8, 2jGTR3Urgy1gHUQi5nYFZF75sMG4eL9BQru2qN4i5ogfcGRK9T5kMA5gMRNhxq2Bw18tKTunaexRoSCXL1wUiuQh"
AUqmxUYP9pmU4JwMhQiDKc2TNUCzxE5SGoikqFuKCLQT,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,-16.41,6.7796,10.1372,2.386e-07,"Partially sold, holding 9286408.3253 tokens","3HmeT1Fyb4F1oADZ8RxZZC3JnN6o6SbtGNNQkZjv7x2pxFTwX6Q6Dq3BDr4qnBoHXd3HuMEVKCqJJiSG2h7c8zsh, 4MzRL3H1w6c53vTkRFKi9MzZak9sWRudTuCcz44BboorEXUVcFxWCgpMcMNtK8FdqrNgCAFQKvpVTrudTozXgtN8, 3Aoe3vyTd7mfoyMUEQH7i5Gn9iJ1uGtcuSKiowb6Gsg2ZVXtQJA5DqmcsbRx5m26fP2xiR3HpaF8Lhnjn8rFwM1G, faymWUS3qYTMdzy4DA5SFo8tAqqZFHztV9YfVbN9dRqGQiV5P4i9mUWV5XAfxsqU7Vo8ravfCmaVcaHUzFLuh85, 5WagDuszdnXPte5ivJZ5GThw6pmPJgcc5D22UHMvndHJn9M5yzhBd2DAgtvT7UHxugXJDSzChc1MAFPuGTmdRHi6, 4Qt81MLhCnJXegVnEwmDDKUruv7XvYJxipK8NBmaRwa5CUpS5AyRezu3YwfjL4sf9PzNuaKgFpCyRZdNg46Ufdun","3A8wMmciVA5RP7Yi9zQKk84t8Cph8ojTT8Wu9F8BTvGv4uYj5K3p2eKJJcA1km3ueAAsPidHqyXJHFszwVAZhnNF, 2f16zbxKaEtb2jQbEtc7Fvup91mYExkimw6LDngDLjdBLmcZEPtfXTaSJjmn1FepJRy3M2uRN6eW7ck6VrgdGH7u, 5ctgfmvPCHShhzTahQHRk9Bb5SoJ4GuihfmewGhm7jqbnwfsfSE8JkeNJcYsNUjJWTbFzqcmwbMMZR23zErrFPwR"
ECze1YGk4Y7JtGjFL2f7QiHcgccgMfTAuyMGZ8RzEjr8,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,46.11,2.934,2.008,1.439e-07,Sold,33RaGxCmB1dh8Zq35VBdimRuMy3MKzm1u146p4UERhRpuWMYPLJK9YDvYBAsF3Haox9wEok3bpNqPYZHsbXCwLE3,2JZFBt2E9dQPrh7a44cmZ8MSG2tg5EZMkQqamSJU2sCDJrMnc47SvDFd876LYgo8qLizeJKmKbLsNZxcfWQWKtMR
CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,42.21,15.1941,10.684,1.99e-07,Sold,"3ywiL6gbwbjh4UjvihyAu87AbMiQvj5xYaZeeq6DoybtHPPhPzSooAGE65enNc82rBoscbLkphwjMcqKhi6GfK6T, 5Gbr37vBFp67qnsSCnKJNyoejnNr4n4jR4nN1Gm3FDCLqT3hg8tpbLsqoe6LLRHcb3xNVdusGyM3tFUWFWWRsUxP, 3a7vW8oMfKPfCa3cRkoUGaJ8Mv8sEwQUiVnhknGbnSR3vvx3HLyC8XjBdrMiYZLHfJKYhw6VeYE4jBcvDchAKTAy, 47PgTMvB5e6dwmWJocXYWdd89bg6dhQpoodf4KeDdPmFAgqotYUAxrLVfe6Wefgp8VodzmKnop7bfeAPwTRD6Nqi","3nh2MPLttdS3ZWSesmtPDFFv6fnpVxYUeBmR1grmxptX2h4hSWQb6DAYXrv83Rk5qsWbxbbQTeUUkr93Ras5SKkP, 3U8KKNU2tySjC6MZiC47zmGZtuyfbQq7w1iFFSgu13DN5VgcMzH1SE3HJB4aQZ3GiMVUX7fNBKWqeVQKxJM17zyg, 4qiZGqgCzGEoysSXtkbhVrk42H7X7vEGoC1skXoe9PpShJg26JiG8ssgBMarushgGzeEXKgqCizMY2BtkcdmYiqA"
Cy5sfzcei2tKopkEYU2FebdibzmrnpKfPEMYQBwc4sZM,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,15.32,3.4908,3.027,1.757e-07,Sold,XRpziXVGTeKq5Hv51XtMctfwWctYS3N1kXa5PgxQyGMYniKFx6yXy9ebgftkbg2biyutx7USGVKoBWeDW7uWcdq,"5G2jFPALhQGKZpm7crrL75HvWkvUF56rh8KPAzNCFZF8U4JcGWHbx5wfuCgUeF1BFBvDd72g325hCMSso6WttZ5W, 2DqjpvNJTfoABZDnUW9zGRP3SyPHq7XTdxYn6W2xYtc4g7smGDwtRsYYMtPvGXmqVEw6QBpP9QqvQAMLFSVJaCRQ"
BunJme7F9VEDszKqT7JVGXHStmSB6ytqRdXEvpRqJasq,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,19.28,2.4238,2.032,1.889e-07,Sold,35hDFpX1ket2iv8uQ4WQma7AzbE6Y85qn3RKjZzh14YoyofzQNwh3LbLZr7K2HQrYE2sUtg3hBsJoZjAsbFGkLeR,GJie5xejH7SeJBiuoAYCCBZBrerBDFuBmEE4EKpSu3d8o83XPD4HZDQKoKPR7ezbti79wVdDPywZ6oQYheEQ5VL
9Px1QBpR7mYB7exCkVgUzW3kkxth8G9RXfb7HDM6FUgT,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,,0.0,4.5321,2.29e-07,Holding 19787656.6932 tokens,"4yMJdimS9mwFmbkMhSnMhQ1XNjh2ZFws2YyfSAdsi3Px3jkYmY4LYBg661SSaf6YqcrTXB2qRVDMNnzmdviSa6Wd, 3y9K1nfVcGfbE68ozoNcb7rcXyxH2DV3ayZ7uWWBfUugjwMefA6UKPoDZvH1dJTevGCU1ymz4t5DQ1sMQCtF4Gv, ANRfNop4SbptWij4CNVtnLCHAA8tNNRYHtQDJnjvGw7NMWZu4hjtdHTADc535vh6ENqLCYwHTnfQb3xNozB9bWn, 5BKMEsufU42QczzvBF7MtVzjM1HWsbS8VhrfSSkH4tQCYmZL63YRm3NUbmECPjvmBA6x5Y8ck3aahgBwfCfeSqaH",
RxeyiZ3f2aT37G2k6CnBTGbiyUNmnR26UB8HXvo17t5,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,-8.6,6.4371,7.043,2.246e-07,Sold,4TEhGGY5bNoTRj2r1fi4Ex7siFV8sf5nNR4qevZgSRwwd45BBVqDkUrdjBd8RHubxHjE4ejsvaAa6e2JjR3UezwC,"61CYPjnVn59oY6meHpjjkxcFyzcGDR8iysqJiVTLZkb8edDAdbyr5bLr5XWPh1wWb1vkgfqqno2ETPArrENMQ49U, 5JwUUCUR9ydq1H3EjJ1twGb8ScDXqBAFveaBrTMJNanxMCyGayMXJbx4fqnF9S7aDPephabxgyCckdb6rdAbd1mi, 5YfiFbfmtwhUCL7NNjBye5Dzy1dns53oKkpWdDXiBTmWyBGudanFT4PVgehj1UG6cfTy1jAETjRgES7g1FWsStvm, xsq3tvXJpCTs2kDQ5r17BmcgUzFCmJ4aY1ejU3g3uHpmpXiD2UdDEMLKP47Ftr2oif5zTqDiaW31YNaZwRmw9vt"
KYSGYZp17p7hGsoTJRB4ffy3dpu5M6Xi77YKvB9Z4hs,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,,0.0,12.084,2.018e-07,Holding 59890629.1417 tokens,"upr9ifRdvwY4BcEd8Q3wDbTXpDjAhabSPbyB4TaV3HiEgL23AN8swzdryGY5zQ48N2BHEpyo8oh8eMFhJjqDy8y, 45xuXZamx44WAwr1Fsr6WKWyVdCw2Yv8pZJ9NqDfujLVEjK6GmvFovhbTsV9ToBjNCmEDz46BpXnjK8NUvmxExW7",
81yQpWq1eAQ3X6aRNo34WEa9uCQLc2hWdGvFTYEG2bTF,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,-11.91,2.6658,5.0381,2.891e-07,"Partially sold, holding 4118308.4833 tokens","2TRUPbv19rZcbWtxu7C44UxU2MWm4KPYqk2ByjiWJyZxmLKd1ck8WSYwJKTSCiBtYnjgtQmwMDMESVY9D8ZHv4M6, FjvMUpxUNberBW8c4bWVVW3F28Rx8gyeujmaggiMYGrazhVyBSZhw8XNDGjkDkpFApgkyrXSytgaE4MYn2vXL5Q, 4gpty6FNiUGDj6ck4y1uuN3JkByWiLbKUng8tQM2mLRE61HPaUsZPdWddjzZN5SrgWxaq9x3vYmty5tewvZ6Jg6m","2mPUAaA6UiL1vy1v68ZhoyLEcoH6C7rayJ2LgbYif5Nv7DJuSoQTgovpviSXd8ewwpDopid5KbCMUyCiQ8gXxdXT, 3VsWbZLbHhAFNpjqYJMwd7Zdn1ZBD9XFfrPdxHkghPcoiWEj3PnRi3B4g8PNdp8miemC4vHGjQaPnibjGnonwhxj, 4XFf9LjUZBxSDdcj532HpP6HhtP4k9HTa3iKzrxSjZZHvi2qCFqJ8A9RKfjqRzh1aTTcRSc1oMovxgNAc727LbKr, 5FdwDhU3jqwrpNYuYfbCvy67yW1RoQHco7SY1KJLLs4818d18Qejz8VwNwTeF2KPXn77iYWumkDvLTi547RTZtdH"
HkwJPfjcGvs6WS7adYBCHBF6FcU1mTekMucfxcR7eKqj,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,-9.22,5.0057,5.5144,2.671e-07,Sold,"t6pug91CgpTWXzUSwEhVGuWChusQ2B6zWLfa1Qwp3WrmxNj8Yyn2aoZ9ubGAVd4qWwLhR5sEv6TVcXCyuztcLPX, 5hjdNusWiHy5C1rX8cSbPLqNvRUrgGn7H7Qq1mFPXyUTn6zzm2HPqmYNTGSjz2gKV4EJQE4RLcEZJMFUAd9CeNhJ, 5DjmcFbD3GTh7odEcoxz1VWtt85qqEegGmAWLb5ne8T56gyGGij29kFSj1Jd5ck2My4CChRw9uhcFMH9dSnwZhMa","5ZKKJ2wvhzYUVhhVg7D3BaxwBaTvikwQThsKUCFj3BjDzWYmcvTF7AjCU5XWT9TpUnXPQHseCE5JBvyAXXRy8F5D, 2aEVQ11NgmTFaTXtHGwPyU9GBguTu5YFSV5S4VsjmRv699bJHu1ecQP6N868Q9HfLHgqTZVU9zR9ovSXhLToERMu, k1WKoVkXTHWkWWh85dvjNYk27CniejEUgJQL5doRFZPpWY61Bo7jcS5Cq7xjJrXVE9KxFev42CXKcXUE71LSYjJ"
AqtqHs3MhJFjpMzDDbxDuDgZ1BGNu6pK14dWuqzqG1uq,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,,0.0,2.042,2.083e-07,Holding 9803735.4472 tokens,mvWFqLVz5RMJJoD1fmZZyqKh6LSfFqMxag7Z2yyv5dSBxrRtfq5MUtkccwNTgnCAAo8asB1SKV1QLxeUjtviPdn,
